kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-2.4.sm_75.ptx 1027 : 98 784 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1026 : 98 3234 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1025 : 98 3234 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1023 : 224 630 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 1022 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1021 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1018 : 91 273 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1017 : 91 728 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1016 : 91 819 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1015 : 91 728 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1014 : 91 3003 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1013 : 91 728 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1012 : 91 3003 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1011 : 91 728 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1010 : 91 3003 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1009 : 91 3003 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1007 : 224 665 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 1006 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1005 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1002 : 84 252 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1001 : 84 672 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1000 : 84 756 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 999 : 84 672 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 998 : 84 2772 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 997 : 84 672 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 996 : 84 2772 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 995 : 84 672 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 994 : 84 2772 0 42 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 993 : 84 2772 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 991 : 224 700 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 990 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 989 : 224 1120 0 0 0 0 0 0 0 
