kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 598 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 597 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 596 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 595 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 594 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 593 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 592 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 591 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 590 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 589 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 588 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 587 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 586 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 585 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 584 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 583 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 582 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 581 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 580 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 579 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 578 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 577 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 576 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 575 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 574 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 573 : 48 1584 0 3 3 0 0 0 0 
